seed,iteration,label,before_aggregation,before_threshold,after_aggregation,after_threshold,before_objective_score,after_objective_score,objective_improvement,accepted,candidate_macro_f1,candidate_micro_f1,candidate_samples_f1,candidate_exact_match,candidate_hamming_loss,candidate_avg_pred_labels
3,2,Eckhart_Tolle,top2mean,0.5,top2mean,0.5,0.8665342236167394,0.8665342236167394,0.0,False,0.8777190557303924,0.9569976544175137,0.9655694535878868,0.8870967741935484,0.012672811059907835,1.4585253456221199
3,2,Eric_Thomas,top3mean,0.75,top3mean,0.75,0.8665342236167394,0.8665342236167394,0.0,False,0.8777190557303924,0.9569976544175137,0.9655694535878868,0.8870967741935484,0.012672811059907835,1.4585253456221199
3,2,Gary_Vee,top3mean,0.5,top3mean,0.5,0.8665342236167394,0.8665342236167394,0.0,False,0.8777190557303924,0.9569976544175137,0.9655694535878868,0.8870967741935484,0.012672811059907835,1.4585253456221199
3,2,Jay_Shetty,mean,0.8,mean,0.8,0.8665342236167394,0.8665342236167394,0.0,False,0.8777190557303924,0.9569976544175137,0.9655694535878868,0.8870967741935484,0.012672811059907835,1.4585253456221199
3,2,Nick_Vujicic,mean,0.43,mean,0.43,0.8665342236167394,0.8665342236167394,0.0,False,0.8777190557303924,0.9569976544175137,0.9655694535878868,0.8870967741935484,0.012672811059907835,1.4585253456221199
3,2,other_speaker_present,top2mean,0.82,top2mean,0.82,0.8665342236167394,0.8665342236167394,0.0,False,0.8777190557303924,0.9569976544175137,0.9655694535878868,0.8870967741935484,0.012672811059907835,1.4585253456221199
3,2,music_present,p90,0.86,p90,0.86,0.8665342236167394,0.8665342236167394,0.0,False,0.8777190557303924,0.9569976544175137,0.9655694535878868,0.8870967741935484,0.012672811059907835,1.4585253456221199
3,2,audience_reaction_present,max,0.86,max,0.86,0.8665342236167394,0.8665342236167394,0.0,False,0.8777190557303924,0.9569976544175137,0.9655694535878868,0.8870967741935484,0.012672811059907835,1.4585253456221199
3,2,silence_present,p75,0.35,p75,0.35,0.8665342236167394,0.8665342236167394,0.0,False,0.8777190557303924,0.9569976544175137,0.9655694535878868,0.8870967741935484,0.012672811059907835,1.4585253456221199
4,1,Brene_Brown,top3mean,0.5,top3mean,0.5,0.8497259854265282,0.8497259854265282,0.0,False,0.8695718846260201,0.9393468118195957,0.9467522492868115,0.8433179723502304,0.017972350230414748,1.4723502304147464
4,1,Eckhart_Tolle,top2mean,0.5,top2mean,0.5,0.8497259854265282,0.8497259854265282,0.0,False,0.8695718846260201,0.9393468118195957,0.9467522492868115,0.8433179723502304,0.017972350230414748,1.4723502304147464
4,1,Eric_Thomas,mean,0.53,top3mean,0.75,0.8497259854265282,0.8515921212490675,0.00186613582253925,True,0.8714841980588558,0.9402637703646237,0.9478275181040159,0.8456221198156681,0.017741935483870968,1.4792626728110598
4,1,Gary_Vee,top3mean,0.5,median,0.37,0.8515921212490675,0.8539698469333,0.0023777256842325567,True,0.874425374529444,0.9418153607447634,0.950438885231512,0.847926267281106,0.01728110599078341,1.4792626728110598
4,1,Jay_Shetty,mean,0.8,mean,0.89,0.8539698469333,0.8558228848391671,0.0018530379058671054,True,0.876348451452521,0.9432789432789432,0.9519749835418038,0.8525345622119815,0.016820276497695852,1.4746543778801844
4,1,Nick_Vujicic,mean,0.43,mean,0.43,0.8558228848391671,0.8558228848391671,0.0,False,0.876348451452521,0.9432789432789432,0.9519749835418038,0.8525345622119815,0.016820276497695852,1.4746543778801844
4,1,other_speaker_present,top3mean,0.76,top2mean,0.82,0.8558228848391671,0.8559866124416514,0.00016372760248428708,True,0.8764010817490536,0.9434546862896979,0.9536646916831248,0.847926267281106,0.016820276497695852,1.4838709677419355
4,1,music_present,mean,0.49,max,0.88,0.8559866124416514,0.8582787387042058,0.0022921262625543726,True,0.8770022229263986,0.9450889404485692,0.955837173579109,0.8548387096774194,0.016359447004608296,1.4884792626728112
4,1,audience_reaction_present,max,0.68,max,0.68,0.8582787387042058,0.8582787387042058,0.0,False,0.8770022229263986,0.9450889404485692,0.955837173579109,0.8548387096774194,0.016359447004608296,1.4884792626728112
4,1,silence_present,top2mean,0.38,p90,0.67,0.8582787387042058,0.8601897529530447,0.0019110142488388826,True,0.8739719198960957,0.9493374902572097,0.9605222734254992,0.8709677419354839,0.014976958525345621,1.4654377880184333
4,2,Brene_Brown,top3mean,0.5,top3mean,0.5,0.8601897529530447,0.8601897529530447,0.0,False,0.8739719198960957,0.9493374902572097,0.9605222734254992,0.8709677419354839,0.014976958525345621,1.4654377880184333
4,2,Eckhart_Tolle,top2mean,0.5,top2mean,0.5,0.8601897529530447,0.8601897529530447,0.0,False,0.8739719198960957,0.9493374902572097,0.9605222734254992,0.8709677419354839,0.014976958525345621,1.4654377880184333
4,2,Eric_Thomas,top3mean,0.75,top3mean,0.75,0.8601897529530447,0.8601897529530447,0.0,False,0.8739719198960957,0.9493374902572097,0.9605222734254992,0.8709677419354839,0.014976958525345621,1.4654377880184333
4,2,Gary_Vee,median,0.37,median,0.37,0.8601897529530447,0.8601897529530447,0.0,False,0.8739719198960957,0.9493374902572097,0.9605222734254992,0.8709677419354839,0.014976958525345621,1.4654377880184333
4,2,Jay_Shetty,mean,0.89,mean,0.89,0.8601897529530447,0.8601897529530447,0.0,False,0.8739719198960957,0.9493374902572097,0.9605222734254992,0.8709677419354839,0.014976958525345621,1.4654377880184333
4,2,Nick_Vujicic,mean,0.43,mean,0.43,0.8601897529530447,0.8601897529530447,0.0,False,0.8739719198960957,0.9493374902572097,0.9605222734254992,0.8709677419354839,0.014976958525345621,1.4654377880184333
4,2,other_speaker_present,top2mean,0.82,top2mean,0.82,0.8601897529530447,0.8601897529530447,0.0,False,0.8739719198960957,0.9493374902572097,0.9605222734254992,0.8709677419354839,0.014976958525345621,1.4654377880184333
