parent_clip_id,Brene_Brown,Eckhart_Tolle,Eric_Thomas,Gary_Vee,Jay_Shetty,Nick_Vujicic,other_speaker_present,music_present,audience_reaction_present,silence_present
Eckhart_Tolle__Eckhart_Tolle__0391,0.0004010706,0.9998968,0.0005889797450000001,5.445521442600001e-05,0.00032059063,9.361333e-05,0.05937134184350357,0.0035001347880000006,0.03155920833333333,0.24808145
Eckhart_Tolle__Eckhart_Tolle__0394,0.0009401964,0.9999373033333333,0.00011917003425,1.4996868779999998e-05,3.4649518e-05,0.00011797893,0.23767665160375073,0.0018628148800000001,0.021713575333333335,0.1952161
Eckhart_Tolle__Eckhart_Tolle__0400,5.2835458e-05,0.9997736600000001,0.0026125549000000003,3.455447125799999e-05,0.0014481546,9.7853124e-05,0.17830880072812283,0.007331987740000001,0.025467132000000003,0.18120895
Eckhart_Tolle__Eckhart_Tolle__0402,4.8739537e-05,0.9994432433333333,0.0015058253300000001,0.0008251770128700001,0.002546954,0.00032073984,0.09764922974929113,0.051708636759999996,0.03530899966666667,0.40911725
Eckhart_Tolle__Eckhart_Tolle__0405,0.0045523415,0.9998750133333333,0.00089276317,0.00013271694054,6.420109e-05,0.00010253757,0.1651480330611833,0.00203210276,0.06552835833333333,0.17145774
Eckhart_Tolle__Eckhart_Tolle__0406,7.053406e-05,0.9996748933333333,0.0008069566925,2.3657318779999997e-05,0.004979179,7.2644274e-05,0.2110565330455224,0.02069939832,0.02576714466666667,0.28079623
Eckhart_Tolle__Eckhart_Tolle__0407,0.0005038533,0.9998796666666667,0.004058588362500001,5.3459076279999994e-05,0.0017083505,7.483045e-05,0.3579188219859666,0.0039120738000000006,0.03142328366666667,0.24136172
Eckhart_Tolle__Eckhart_Tolle__0408,0.00011543598,0.9992822333333334,0.0032116019665,2.188661742e-05,0.0061678668,0.00013361608,0.05247277194411204,0.017552468092,0.021497303666666665,0.17325927
Eckhart_Tolle__Eckhart_Tolle__0428,0.00032481065,0.9999356133333333,0.00232375507,6.282379084e-05,2.2372322e-05,0.00023909433,0.09221640885487659,0.0046026031799999995,0.014124226666666665,0.09999487
Eckhart_Tolle__Eckhart_Tolle__0429,0.00012497662,0.9995251999999999,0.00268370235,3.9819133059999995e-05,0.00075415085,0.00037618217,0.42441017760839783,0.006284906206,0.032010674999999995,0.17804207
Eckhart_Tolle__Eckhart_Tolle__0458,0.0066428115,0.99995279,0.00110099668,0.0001361076866,0.0011985844,0.00018752848,0.08669796695944232,0.005915037214,0.024845885,0.2830755
Eckhart_Tolle__Eckhart_Tolle__0467,0.00046419227,0.9984847966666667,0.00055033183575,0.00022833451503999997,0.007917824,0.00017217151,0.18536807614788675,0.004620384108,0.06448071633333334,0.35007647
Eckhart_Tolle__Eckhart_Tolle__0468,0.0006823302,0.9996537999999999,0.002554995985,2.108907842e-05,0.0011582777,9.5925614e-05,0.09738759475798564,0.007136223594000001,0.019188814666666665,0.23137283
Eckhart_Tolle__Eckhart_Tolle__0479,0.0010060488,0.9996787566666666,0.001030604662,0.000200815345004,0.0048002144,7.764687e-05,0.1339109474322383,0.0036342001272,0.034671791,0.1432296
Eckhart_Tolle__Eckhart_Tolle__0480,0.0017826324,0.9991835600000001,0.00023861614750000001,0.0005230012869,0.016928725,0.0005593427,0.04647365033221884,0.00550933468,0.027082914333333333,0.36519232
Eckhart_Tolle__Eckhart_Tolle__0485,0.0011534898,0.9995410433333333,0.000125743621875,0.00045170091514,0.013145101,4.4695735e-05,0.04544496038267387,0.0069347772299999996,0.013727467,0.40795538
Eckhart_Tolle__Eckhart_Tolle__0492,0.00039936803,0.9998842666666666,0.004172710998750001,3.412688163e-05,0.00020365424,0.0001447544,0.04933393112901141,0.004743550234,0.05155729333333333,0.14104387
Eckhart_Tolle__Eckhart_Tolle__0498,0.00026736018,0.9963239533333333,0.00742539514,0.00039802695300000004,0.0022728106,0.0002974419,0.2666233435335764,0.025438272619999997,0.019485396666666665,0.17075528
Eckhart_Tolle__Eckhart_Tolle__0510,0.0011085739,0.9998101766666667,0.0013810532849999999,0.00010901187178199997,0.022488285,0.00014488724,0.03211006828692076,0.0090418947714,0.024969381000000002,0.36914566
Eckhart_Tolle__Eckhart_Tolle__0513,0.0004928666,0.9994987533333334,0.00129580669925,3.78411956e-06,0.0002955167,0.00014427913,0.25054249915805693,0.000816253948,0.034934937,0.15909833
Eckhart_Tolle__Eckhart_Tolle__0516,0.0021505267,0.99993455,0.0002188863645,1.578047588e-05,0.000113398084,5.701471e-05,0.10049296629475601,0.0009059026099999999,0.026995599666666665,0.3295149
Eckhart_Tolle__Eckhart_Tolle__0522,0.00025268566,0.9999885166666665,0.00048737571,9.797927192e-06,0.00050515024,0.000107425854,0.022146124651178267,0.0015785281119999998,0.015470609666666668,0.22054437
Eckhart_Tolle__Eckhart_Tolle__0525,0.0007007318,0.9995766566666666,0.0008813351675,6.26344576e-05,0.0011414004,0.00022036355,0.09678253966820716,0.005444484766000001,0.02879936566666667,0.24370277
Eckhart_Tolle__Eckhart_Tolle__0533,0.0002482223,0.99980272,0.0017067783985,3.895032156e-05,0.0007807297,0.00024151402,0.06119295994078422,0.00902826342,0.016667047166666667,0.26089603
Eckhart_Tolle__Eckhart_Tolle__0542,0.0011091274,0.9987205133333333,0.013266996999999999,0.008613427338571998,0.003128548,0.00019111652,0.11954957146176348,0.022774602080000005,0.026769335000000002,0.3266569
Eric_Thomas__Eric_Thomas__0006,0.00047652543,0.0008473800566666667,0.8222669125,0.000974811355908,0.00013308812,0.00042457122,0.999744640310358,0.593726674,0.010164216133333334,0.02274887
Eric_Thomas__Eric_Thomas__0013,0.00022250906,3.2782024000000005e-05,0.00207364796675,9.066334484999999e-05,0.15695663,0.0018130799,0.9991458184424095,0.12097494419999999,0.020582564333333334,0.025783151
Eric_Thomas__Eric_Thomas__0019,0.0006772035,0.007223068133333333,0.8652327225,0.0003514132006,0.013058439,0.015415777,0.8835911014122985,0.8388762780000001,0.008496089,0.022840291
Eric_Thomas__Eric_Thomas__0029,0.0016749582,0.002126135233333333,0.8312329775,0.28640124440000003,5.0455314e-05,0.00044610203,0.9603404255866047,0.926890076,0.0179899986,0.0038862093
Eric_Thomas__Eric_Thomas__0038,0.00066301133,0.0012655343966666668,0.712574495,0.24335810845,6.4671156e-05,2.8435872e-05,0.7913019105787903,0.9808627439999998,0.026184572766666667,0.0029209682
Eric_Thomas__Eric_Thomas__0039,7.3699135e-05,0.0050332253,0.9965446825000001,0.1636490085556,0.0037350047,2.4854435e-06,0.2482024619066654,0.999219066,0.02931408326666667,0.0023464197
Eric_Thomas__Eric_Thomas__0052,7.662562e-05,0.0070177042666666675,0.9291634725,0.18038736406119998,0.04654917,0.00015183643,0.8094200717278035,0.8766861880000001,0.008760898533333334,0.0059227897
Eric_Thomas__Eric_Thomas__0053,3.5805737e-05,0.017248816269999998,0.9156164899999999,0.0073566299939999994,0.0010799433,0.0001569665,0.8342570970104729,0.8296823739999999,0.010124478333333332,0.0053920397
Eric_Thomas__Eric_Thomas__0060,0.00013270896,0.001672629966666667,0.9471908375,0.032779854287999996,0.0010291905,3.9850118e-05,0.3899020701171525,0.9417019379999999,0.0034700562666666666,0.009924075
Eric_Thomas__Eric_Thomas__0065,0.00024381449,0.0018900495633333333,0.969359635,0.13455211825799998,0.0028308115,0.00030373433,0.7025572324211935,0.930279788,0.019997087733333335,0.006945137
Eric_Thomas__Eric_Thomas__0075,4.063237e-06,0.06535955033333334,0.5342178225,0.03294666653872,0.00016637016,0.095415354,0.19250797028809452,0.99983296,0.009310308866666667,0.01646884
Eric_Thomas__Eric_Thomas__0098,0.0025384123,0.006992212646666667,0.8209390775000001,0.0038069439868000004,0.0010093065,0.008215196,0.9165676080858893,0.990600036,0.053278513,0.008799547
Eric_Thomas__Eric_Thomas__0114,0.00065402495,0.0118039379,0.97263846,0.00078621060444,0.004141448,0.0447782,0.32779485563006183,0.99171177,0.003739048066666667,0.011879159
Eric_Thomas__Eric_Thomas__0115,6.672804e-05,0.015369389999999998,0.986164125,0.00021285773488,0.001134048,0.62767667,0.3745602225774245,0.970356086,0.007456543833333333,0.004643287
Eric_Thomas__Eric_Thomas__0121,0.00087371975,0.0013790144399999998,0.9991163949999999,0.000251701323,0.00043126338,0.0064852796,0.32124599509069685,0.984123552,0.0056449612666666675,0.0040333187
Eric_Thomas__Eric_Thomas__0127,0.0001655997,0.002260169,0.9985165575000001,7.5086586e-05,0.00056708645,0.004655172,0.31296514936251696,0.9988605720000001,0.0038519628333333333,0.0028695397
Eric_Thomas__Eric_Thomas__0141,4.2225956e-06,0.0074249375,0.91990086,0.059086802034,0.000100163765,0.10305981,0.09784870478004504,0.99907944,0.06287596899999999,0.0005403965
Eric_Thomas__Eric_Thomas__0158,0.0004796176,0.008034235753333334,0.99997301,5.631558512000001e-06,1.4438355e-05,0.0016324292,0.07853685025759027,0.9990486080000001,0.0008370039333333333,0.0011689478
Eric_Thomas__Eric_Thomas__0175,0.016365923,0.008907375,0.995781555,0.0014958291272,1.6665099e-05,0.00032840797,0.1077487659701789,0.9836890260000001,0.0325172975,0.0024557705
Eric_Thomas__Eric_Thomas__0185,0.010072907,0.008730178166666666,0.9990644025,5.824690007999999e-05,4.6773566e-06,0.0017639205,0.10640569848211312,0.9951127359999999,0.007422514866666667,0.0011509631
Eric_Thomas__Eric_Thomas__0189,0.0029571082,0.012529946200000001,0.9992745000000001,0.00038465376272,7.475129e-06,0.0021170932,0.057755704924365436,0.9987190220000001,0.0028972010333333333,0.0015191329
Eric_Thomas__Eric_Thomas__0197,0.0070124064,0.010467744333333334,0.949760425,0.0018710256339999998,0.00060737506,0.0014568293,0.8062330213549089,0.97407139,0.09621324999999999,0.026754389
Eric_Thomas__Eric_Thomas__0198,0.000952053,0.11047036633333333,0.9779033825,0.00019874310519999997,0.0009547544,0.038963087,0.2221506979497503,0.9775531080000001,0.007553935566666667,0.020113481
Eric_Thomas__Eric_Thomas__0212,0.00035336515,0.0025208734,0.9960885174999999,0.007706118314,0.0004883838,0.0022082794,0.3342802084746559,0.9980002659999998,0.03921496933333333,0.0014029772
Eric_Thomas__Eric_Thomas__0218,7.585975e-05,0.07949745823333333,0.976451205,0.0015798766540000002,0.0029440986,0.00056817016,0.2664389689848433,0.979310038,0.16798627233333333,0.0066582346
Eric_Thomas__Eric_Thomas__0221,2.403625e-05,0.12195684929999999,0.9860150325,0.005513947221799999,0.0007998576,0.032638226,0.2503086394589563,0.975789492,0.027831538,0.002287544
Eric_Thomas__Eric_Thomas__0228,0.00091408833,0.017658877466666667,0.9748706850000001,0.006952681220000001,0.0007390368,0.00046503948,0.5080307365695995,0.9076030740000001,0.13948510533333333,0.008088197
Eric_Thomas__Eric_Thomas__0231,0.017853595,0.0059258527666666665,0.970435875,0.0008159353899999999,0.00033981845,0.0057469243,0.6047907537872292,0.9677115239999999,0.06203406433333333,0.019171532
Eric_Thomas__Eric_Thomas__0238,0.00066772324,0.09743620366666667,0.988973125,0.0360858810834,0.00087272294,0.0005676754,0.15843303075402237,0.959572498,0.17819768333333333,0.0037313905
Eric_Thomas__Eric_Thomas__0241,0.00283955,0.057943973,0.8918357749999999,0.04260660364,0.001797414,0.008951346,0.3235476603944598,0.8777733980000001,0.21882178666666666,0.007913234
Eric_Thomas__Eric_Thomas__0247,0.0020528408,0.0010302316099999999,0.4281351,0.28055631204880005,4.1149877e-05,0.001830792,0.598077469746366,0.665018814,0.5732288166666667,0.0026095156
Eric_Thomas__Eric_Thomas__0248,8.017886e-05,0.03053255943333334,0.9273171625000001,0.005187971126,0.0004995105,0.0046412954,0.33982145051225254,0.84333967,0.24395102333333332,0.0026196225
Eric_Thomas__Eric_Thomas__0249,0.0022992482,0.0031078207,0.8688866850000001,0.14709022848,0.00034561066,0.0008328703,0.28030335073964174,0.91383451,0.15120126333333334,0.0016070197
Eric_Thomas__Eric_Thomas__0250,0.013134158,0.10715851833333334,0.9894664575,0.0006133368702,0.0009220585,0.0039902898,0.294531839193669,0.98694755,0.034133374333333334,0.034479313
Eric_Thomas__Eric_Thomas__0254,0.002487011,0.0006523996766666667,0.8989890675000001,0.024320152306,0.0015173409,0.0030587805,0.874957840197655,0.7823107659999999,0.036608437,0.009641662
Eric_Thomas__Eric_Thomas__0255,0.011395336,0.06361473233333333,0.99156211,0.0015754400428,0.00030339137,0.0020409585,0.8713918547915194,0.799172554,0.011599085933333335,0.016365025
Eric_Thomas__Eric_Thomas__0256,0.013649573,0.006332263133333334,0.9911531625,0.00030488265008,7.73013e-06,0.0023681498,0.8082819354777959,0.8840642479999999,0.01641572033333333,0.0061460068
Eric_Thomas__Eric_Thomas__0257,0.13750176,0.002645863666666667,0.3928707575,0.002233753492,3.9148646e-05,0.18048899,0.7773928702775974,0.502670382,0.07196406,0.008857392
Eric_Thomas__Eric_Thomas__0262,0.025971133,0.01636330446666667,0.90268738,0.00515862883142,0.00068394805,0.17547813,0.3684918903309582,0.828883656,0.036651661,0.011604569
Eric_Thomas__Eric_Thomas__0264,0.09003107,0.002670365133333333,0.885032415,1.00255074826e-05,2.131509e-05,0.017789545,0.6134956887126934,0.781926056,0.0038010232,0.006547851
Eric_Thomas__Eric_Thomas__0271,0.0019004751,0.012648351533333333,0.9988603425,0.0013573090031999998,1.7282327e-05,0.0008539618,0.19120998579232884,0.9890395100000001,0.012033100666666666,0.00084652094
Eric_Thomas__Eric_Thomas__0274,0.0007947546,0.11092754133333334,0.99898708,0.00042551974680000006,6.483214e-05,0.0029702317,0.05640513834726546,0.9938474559999999,0.012852090666666668,0.0017711365
Eric_Thomas__Eric_Thomas__0286,0.0030961244,0.011121491846666666,0.9729010950000001,2.096510088e-05,0.000997018,0.006291357,0.824140273944204,0.985554088,0.035535654,0.0030113568
Eric_Thomas__Eric_Thomas__0292,0.00022357766,0.2524087076666667,0.9526095375,0.0023572090966,2.7659678e-05,0.02375723,0.22740990895133362,0.9987063299999999,0.0038433848333333334,0.0054326938
Eric_Thomas__Eric_Thomas__0312,0.00033962267,0.13675300333333332,0.9261480449999999,0.004828014168,0.00014102731,0.010399012,0.9306363358948592,0.923068292,0.12093103,0.034717124
Eric_Thomas__Eric_Thomas__0313,0.00028624403,0.0063983941,0.9982406525,0.14652016850000002,0.00019902196,0.003970702,0.14287515580285848,0.999380882,0.021546826333333335,0.0018180453
Eric_Thomas__Eric_Thomas__0316,1.1389006e-05,0.016133314800000003,0.9950714350000001,0.04776411842,0.001239548,0.00063413,0.1586525593412419,0.999803618,0.033352668333333335,0.004138466
Eric_Thomas__Eric_Thomas__0332,0.00025180902,0.004424294766666667,0.9966226825,0.13497651821999998,0.0012757793,0.00041944574,0.287495047488489,0.996165302,0.21380591666666668,0.0030218961
Eric_Thomas__Eric_Thomas__0333,0.00017469285,0.004339356733333333,0.9736406575,0.24955495934000002,0.0031870932,0.00014397046,0.23684488840584517,0.9771838239999999,0.1979217533333333,0.0033493647
Eric_Thomas__Eric_Thomas__0356,3.3946708e-05,0.3988934333333334,0.9964624975,0.0031998171900000003,0.0008742452,0.022208415,0.05047306995992584,0.9996891480000001,0.041248191,0.004531012
Eric_Thomas__Eric_Thomas__0357,1.21125695e-05,0.12289726499999999,0.99236959,0.013835725146,0.0005325546,0.29200777,0.06276710009474928,0.9986428399999999,0.05137009309999999,0.01141165
Eric_Thomas__Eric_Thomas__0369,0.00021948913,0.026031898866666667,0.6794827025,0.00398184698,0.0040467586,0.008535348,0.33169893111096616,0.97883741,0.009863906333333334,0.007798119
Eric_Thomas__Eric_Thomas__0372,6.359456e-05,0.039260366666666664,0.9096647625000001,0.08317355122,0.0023509848,0.0026975537,0.15884378024498214,0.99396333,0.10885823966666668,0.003169974
Eric_Thomas__Eric_Thomas__0378,3.3051343e-05,0.04561693633333333,0.6922159375000001,0.099948118672,0.011593264,0.075225614,0.30840002995160665,0.999487742,0.045080971000000004,0.0139737995
Eric_Thomas__Eric_Thomas__0380,7.1038676e-06,0.46443618000000003,0.9988321525,0.0006814070034,0.003319145,0.0076071112,0.022180814356161038,0.999756558,0.02725345933333333,0.0039006413
Eric_Thomas__Eric_Thomas__0407,0.00010916412,0.026703286333333336,0.9996836,0.0004690363542,3.745488e-05,0.0019866705,0.17957103138250718,0.9968709539999999,0.022272645666666663,0.0011218955
Eric_Thomas__Eric_Thomas__0409,0.022680813,0.05027073583333333,0.9849329649999999,0.027870865683599998,4.625906e-05,0.0020731182,0.3900956634538376,0.98782239,0.07070905566666667,0.004138421
Eric_Thomas__Eric_Thomas__0412,0.00034414558,0.004190798700000001,0.9420605950000001,0.032082507091999994,0.00020704733,0.0021550304,0.581760217710366,0.999536952,0.020197504333333335,0.0014368916
Eric_Thomas__Eric_Thomas__0413,3.4433233e-05,0.007006475966666666,0.9656506874999999,0.093705770012,3.833173e-05,0.020199295,0.425774295022881,0.999662522,0.021724956666666666,0.0010136425
Eric_Thomas__Eric_Thomas__0414,1.0750813e-05,0.06308723200000001,0.97999445,0.009314208227280001,0.00020261337,0.014602299,0.31337721997922574,0.9990442359999999,0.014694666333333333,0.032698672
Eric_Thomas__Eric_Thomas__0416,0.0007144255,0.019415461666666665,0.9194145375,0.0018391525274,0.0015607873,0.0032938044,0.3302740936615558,0.9712053,0.04180662866666667,0.021325603
Eric_Thomas__Eric_Thomas__0422,1.3260809e-05,0.030931422833333333,0.9904625,0.00038436009579999997,0.0076952213,0.013362117,0.09518835312720664,0.9998884480000001,0.02931042943333333,0.012544058
Eric_Thomas__Eric_Thomas__0436,0.002077305,0.0020156585666666667,0.997186725,0.1216419196,0.00013302114,0.0030022983,0.13318867371008447,0.9983052020000001,0.05441608133333333,0.002309717
Eric_Thomas__Eric_Thomas__0437,0.0025553384,0.00056451736,0.9980627049999999,0.01629513732,0.00015108818,0.000828561,0.34892804233186536,0.9970474420000001,0.05359932266666667,0.0024848178
Eric_Thomas__Eric_Thomas__0447,4.241381e-05,0.00027919024666666665,0.62377129,0.00019123618653999998,0.01919083,0.3028127,0.37423846612865475,0.95470718,0.0074695369,0.0035896027
Eric_Thomas__Eric_Thomas__0451,0.0012108455,0.04382738833333333,0.738098165,0.00107121882,0.0018049259,0.0010741696,0.7465571441534258,0.9066664019999999,0.05354581566666667,0.02891102
Eric_Thomas__Eric_Thomas__0452,0.0030716253,0.012527129333333333,0.988972925,0.0046094043779999995,8.955013e-05,0.005003718,0.614130074546131,0.959868672,0.06069193813333334,0.0027683382
Eric_Thomas__Eric_Thomas__0455,0.00012789703,0.03406295176666667,0.9350257900000001,0.0043827044989244,4.1137086e-05,0.006770722,0.4405801602378374,0.998940698,0.0039078399000000005,0.0013889405
Eric_Thomas__Eric_Thomas__0456,0.00837602,0.04890761933333334,0.92924566,0.005897884995399999,1.8070224e-06,0.085915,0.18397876995676987,0.9134786399999999,0.007828227233333334,0.0038829194
Eric_Thomas__Eric_Thomas__0465,0.00022715403,0.03595999033333333,0.98898115,0.030770370765999998,0.00029041187,0.012689485,0.25114520424577824,0.9995236860000001,0.011661112666666668,0.0033120576
Eric_Thomas__Eric_Thomas__0475,4.6408364e-05,0.02034147156666667,0.9786117300000001,0.0040055966128,7.656047e-05,0.016011514,0.13030166197658644,0.9996948880000002,0.009116822766666666,0.0013097958
Eric_Thomas__Eric_Thomas__0476,0.00026679313,0.022743605666666666,0.6118280375,0.0848509005904,0.012920886,0.009192952,0.46978264077584664,0.990040728,0.044066736,0.037180383
Gary_Vee__Gary_Vee__0008,0.0017087862,0.0005791947,0.011581282275,0.8569728340000001,0.004481034,0.00028857592,0.9467292552724648,0.826286276,0.09334004933333333,0.0063379696
Gary_Vee__Gary_Vee__0012,0.00023624593,0.00083317119,0.00060496409,0.9877716400000001,0.021510918,0.0001761314,0.9770725405943125,0.9849059480000001,0.012100367666666667,0.012303017
Gary_Vee__Gary_Vee__0034,0.00017016046,0.010730033633333332,0.0009367248249999998,0.9860103779999999,0.00066060864,0.00023556598,0.9303232001537824,0.9960719499999999,0.008082244433333332,0.0043690354
Gary_Vee__Gary_Vee__0042,0.00010962319,0.0008318243999999999,0.0002116671674,0.999319294,0.0007763207,1.593457e-05,0.6408345467007732,0.91969785,0.014037539000000002,0.0057624807
Gary_Vee__Gary_Vee__0051,0.00017994031,0.0010784040666666666,0.0049868651778499995,0.7950716699999999,0.0006011059,0.00017460309,0.9829119682426486,0.97534694,0.0134167115,0.007536994
Gary_Vee__Gary_Vee__0070,0.00041836774,0.00045459707000000004,0.0009830003575,0.9994200320000001,3.296346e-05,0.0012182571,0.5428134743644457,0.9974543239999999,0.006570035366666667,0.0016031106
Gary_Vee__Gary_Vee__0074,0.00015168087,0.0031356474000000002,0.0053621385724999995,0.9976916379999998,2.2816723e-05,0.00045850148,0.748131533057274,0.9961791699999999,0.0054361074333333335,0.0017442461
Gary_Vee__Gary_Vee__0077,0.00038902805,0.012185479233333333,0.10053715385,0.9737758360000001,0.00050142634,9.134266e-05,0.9211046005125162,0.9475610379999999,0.016714110533333333,0.0051085283
Gary_Vee__Gary_Vee__0078,0.00036962624,0.00200425195,0.0016841551675,0.7951244897,0.00013528502,0.010404488,0.7165765997393725,0.924159986,0.031098842766666666,0.00906007
Gary_Vee__Gary_Vee__0080,5.9684164e-05,0.0043586629800000005,0.015653270099999998,0.9176883339999999,0.0033285394,0.00021269784,0.8107498886082044,0.9992339219999999,0.012692692333333333,0.0020046683
Gary_Vee__Gary_Vee__0082,0.0011148045,0.0020152270666666666,0.0027371372149999997,0.998565124,0.00014372151,0.0002522358,0.8786758792958753,0.9974616839999999,0.014945593333333331,0.0057491697
Gary_Vee__Gary_Vee__0083,1.7466908e-05,0.0077243104333333335,0.106104723445,0.9444323339999998,0.00013165864,0.0005385849,0.8185604536738207,0.992103988,0.04028874066666666,0.0066095954
Gary_Vee__Gary_Vee__0085,4.4640954e-05,0.0023769885,0.0075019852,0.960143384,0.00072201533,8.067785e-05,0.8857594623395983,0.9976337799999999,0.020616556333333334,0.0061204717
Gary_Vee__Gary_Vee__0086,4.6435503e-05,0.018989575666666664,0.1157688781675,0.98717003,0.0010330043,0.0026112304,0.6906718190411135,0.999318994,0.008509940866666668,0.0061327945
Gary_Vee__Gary_Vee__0087,2.0600855e-05,0.0106059721,4.686753135e-05,0.9922206880000001,0.00044780885,0.0005666345,0.9761775740994099,0.9996167799999999,0.0031238567666666667,0.005905333
Gary_Vee__Gary_Vee__0088,7.648669e-05,0.0056696942666666665,0.0004330149955,0.9931536440000001,0.0005247174,0.0001307612,0.8904312101268212,0.956581076,0.019629244333333334,0.011343828
Gary_Vee__Gary_Vee__0090,2.0779997e-05,0.010320152666666667,0.0133166085855,0.9768189740000001,2.2718648e-05,0.00043444076,0.9037234697859666,0.9868512300000001,0.032638810166666664,0.0067332084
Gary_Vee__Gary_Vee__0092,1.750366e-05,0.0020122094800000003,0.047774982515,0.9839210059999999,0.0001311443,0.000430948,0.7294477094003304,0.99840766,0.009947890166666667,0.0030392306
Gary_Vee__Gary_Vee__0101,0.00016462078,0.012393387643333332,0.0026688639285,0.965267556,0.00023317165,0.0026906226,0.7154366809608746,0.870221184,0.061270903466666665,0.0054206057
Gary_Vee__Gary_Vee__0103,9.925158e-05,0.009276198333333333,0.0017190710025000002,0.934229736,0.0045636003,0.00095210015,0.8676730663465075,0.996026458,0.015212534333333333,0.010055881
Gary_Vee__Gary_Vee__0106,3.0716663e-05,0.0027716697,0.014227849890000002,0.973849656,0.00027778457,0.00039919844,0.7128312898117737,0.992046124,0.015620137999999999,0.0035908378
Gary_Vee__Gary_Vee__0127,0.00075919443,0.0004717310666666667,0.00022090315875,0.7982334932,9.559296e-05,0.021561075,0.7646507246362023,0.9965920259999999,0.006728818166666667,0.003097221
Gary_Vee__Gary_Vee__0134,0.00014237958,0.0011439037133333333,0.03028739543,0.996311106,6.117215e-05,0.00027940265,0.36368384889711014,0.966123234,0.014195746333333334,0.0032432277
Gary_Vee__Gary_Vee__0150,1.44014575e-05,0.0002779581633333334,0.00265451749,0.9913049520000001,0.00037494462,2.4528037e-05,0.8215272325129157,0.9951094039999999,0.007104967866666667,0.0011070315
Gary_Vee__Gary_Vee__0151,0.00015196303,0.00072738842,0.00286527969,0.931653284,0.0008433472,0.00089235744,0.6818975848373958,0.99426205,0.010596215766666667,0.0027977934
Gary_Vee__Gary_Vee__0155,0.0001618281,0.0004062309816666667,0.006430769774999999,0.9996809179999999,0.00018680001,0.003995167,0.523851798101439,0.9984474499999999,0.006418954433333333,0.0028986547
Gary_Vee__Gary_Vee__0162,0.00051436276,0.00026737666733333334,0.0001274183765,0.999587416,0.00013105891,2.6356158e-05,0.5043014920413387,0.9717287960000001,0.0056211712666666665,0.0036605333
Gary_Vee__Gary_Vee__0165,0.00030858716,0.00012923971733333335,0.00021034228625,0.9995630280000001,9.851582e-05,1.678261e-05,0.8347886285452176,0.975049164,0.017198511,0.0016039434
Gary_Vee__Gary_Vee__0175,0.0021031117,0.00024039986666666668,0.003923869396625,0.971682386,0.000116880554,3.6824073e-05,0.8275483266167425,0.993554778,0.019890083666666666,0.0034643766
Gary_Vee__Gary_Vee__0177,7.5309305e-05,0.00019163196333333332,0.00070369726725,0.999176516,0.00015226543,6.8867575e-06,0.9509097405133846,0.99010838,0.008849966,0.0018735809
Gary_Vee__Gary_Vee__0178,0.00046344285,0.0003563493483333333,0.0004792675165,0.9906617180000001,0.00018027243,0.00019482466,0.7413054638307651,0.907419672,0.014461727666666667,0.0019546594
Gary_Vee__Gary_Vee__0193,8.700129e-05,0.0012881121666666667,0.003056987645,0.994666638,0.00036176003,5.4388187e-05,0.8291931371431827,0.989485786,0.06861922033333333,0.0047637084
Gary_Vee__Gary_Vee__0214,0.00020647918,0.0002570029333333333,0.000122679418,0.9749285000000001,8.909511e-05,0.00011276888,0.7734701703951414,0.989055136,0.011762432000000001,0.0025994775
Gary_Vee__Gary_Vee__0220,0.0001377564,0.00045702825666666666,0.0006090973200000001,0.9953908680000001,0.00012934684,0.00019534325,0.8648986927289503,0.984578938,0.011003413999999998,0.0031597593
Gary_Vee__Gary_Vee__0223,1.3678067e-05,0.0013677613666666668,0.00277661995,0.9972841259999999,0.00020216568,0.00011818892,0.6365754984178174,0.9997413140000001,0.006560906133333333,0.002422569
Gary_Vee__Gary_Vee__0230,0.00088406994,0.00014133589333333333,0.102040863675,0.8202938660000001,0.00036039125,1.8154316e-05,0.9855263761404941,0.9591237860000001,0.06496680933333333,0.0038987852
Gary_Vee__Gary_Vee__0240,0.00015195766,0.0024855261666666666,0.17907550825000002,0.8536445840000001,0.0017503067,0.0012913635,0.7492316123681206,0.991735892,0.03193723766666667,0.013220644
Gary_Vee__Gary_Vee__0280,0.00045210935,0.0008287880900000001,0.059792113265,0.991639758,0.00046361913,0.00032836504,0.9736220919463261,0.9657079019999999,0.070880181,0.0073072175
Gary_Vee__Gary_Vee__0286,0.00045918423,0.00034391140833333337,0.0027648459300000003,0.9797889420000001,0.001038123,0.00012830699,0.6741913697860946,0.9785300640000001,0.012950544,0.0033091325
Gary_Vee__Gary_Vee__0288,0.000513365,0.00018487518766666667,0.03114091375,0.98828596,1.3339246e-05,2.740204e-05,0.6549791979064244,0.998649056,0.008785549366666666,0.0009757292
Gary_Vee__Gary_Vee__0290,0.00043602753,0.00034427203666666673,0.14715970665,0.96554348,7.49077e-05,0.00010172059,0.5157264653590385,0.9932596759999999,0.013688593399999999,0.001541932
Gary_Vee__Gary_Vee__0293,0.0031124952,0.000182693305,0.0310645596025,0.991011118,0.0016176292,0.0007494247,0.8086275967081165,0.9567688560000001,0.03988134633333334,0.0031000888
Gary_Vee__Gary_Vee__0301,0.0007268514,0.0015426672666666666,0.016099941790000002,0.9988550220000001,1.784895e-05,0.0007810769,0.560558476821885,0.9952739279999999,0.006545296766666667,0.0016528888
